name,value,default,flags,help_text,example,,,,,,,,,,,,,,
joy_pitch_sensitivity,3,,"cl, a, per_user",,,,,,,,,,,,,,,,
joy_pitchsensitivity,1,,"cl, a, per_user",,,,,,,,,,,,,,,,
joy_response_look,0,,"cl, a, per_user",,,,,,,,,,,,,,,,
joy_response_move,9,,"cl, a, per_user",,,,,,,,,,,,,,,,
joy_side_sensitivity,1,,"cl, a, per_user",,,,,,,,,,,,,,,,
joy_sidesensitivity,1,,"cl, a",,,,,,,,,,,,,,,,
joy_yaw_sensitivity,3,,"cl, a, per_user",,,,,,,,,,,,,,,,
joy_yawsensitivity,-1,,"cl, a, per_user",,,,,,,,,,,,,,,,
joystick,FALSE,,"cl, a","True if the joystick is enabled, false otherwise.",,,,,,,,,,,,,,,
key_findbinding,cmd,,release,Find key bound to specified command string.,,,,,,,,,,,,,,,
key_listboundkeys,cmd,,release,List bound keys with bindings.,,,,,,,,,,,,,,,
kick,cmd,,"norecord, release",Kick a player by name.,,,,,,,,,,,,,,,
kickid,cmd,,"norecord, release","Kick a player by userid or uniqueid, with a message.",,,,,,,,,,,,,,,
kickid_hltv,cmd,,"norecord, release","Kick a player by userid or uniqueid, with a message.",,,,,,,,,,,,,,,
kill,cmd,,"sv, cheat",Kills the player with generic damage,,,,,,,,,,,,,,,
killvector,cmd,,"sv, cheat",Kills a player applying force. Usage killvector <player> <x value> <y value> <z value>,,,,,,,,,,,,,,,
labelled_debug_helper_arc_segments,20,,"sv, cl, rep, cheat",,,,,,,,,,,,,,,,
labelled_debug_helper_enabled,TRUE,,"sv, cl, rep, cheat",,,,,,,,,,,,,,,,
labelled_debug_helper_scale,1,,"sv, cl, rep, cheat",,,,,,,,,,,,,,,,
labelled_debug_helper_show_position,FALSE,,"sv, cl, rep, cheat",,,,,,,,,,,,,,,,
labelled_debug_helper_show_text,TRUE,,"sv, cl, rep, cheat",,,,,,,,,,,,,,,,
labelled_debug_helper_skeleton_show_bone_names,TRUE,,"sv, cl, rep, cheat",,,,,,,,,,,,,,,,
lastinv,cmd,,"cl, server_can_execute",,,,,,,,,,,,,,,,
launch_warmup_map,cmd,,"cl, norecord, clientcmd_can_execute",Launches warmup map,,,,,,,,,,,,,,,
lb_barnlight_shadowmap_scale,1,,release,Scale for computed barnlight shadowmap size,,,,,,,,,,,,,,,
lb_shadow_map_cull_empty_mixed,FALSE,,cheat,Don't render shadows for mixed shadowmaps with no dynamics objects in view,,,,,,,,,,,,,,,
lb_shadow_map_culling,TRUE,,cheat,,,,,,,,,,,,,,,,
lightquery_debug_direct_lighting,TRUE,,"sv, cl, rep, cheat",,,,,,,,,,,,,,,,
lightquery_debug_indirect_lighting,TRUE,,"sv, cl, rep, cheat",,,,,,,,,,,,,,,,
listdemo,cmd,,release,List demo file contents.,,,,,,,,,,,,,,,
lobby_default_privacy_bits2,0,,"cl, a, release","Lobby default permissions (0 private, 1 : public)",,,,,,,,,,,,,,,
lockMoveControllerRet,FALSE,,"cl, a",,,,,,,,,,,,,,,,
log,cmd,,release,"Enables logging to file, console, and udp < on | off >.",,,,,,,,,,,,,,,
log_color,cmd,,"norecord, release",Set the color of a logging channel.,,,,,,,,,,,,,,,
log_flags,cmd,,"norecord, release",Set the flags on a logging channel.,,,,,,,,,,,,,,,
log_level,cmd,,"norecord, release",Set the spew level of a logging channel.,,,,,,,,,,,,,,,
log_verbosity,cmd,,"norecord, release",Set the verbosity of a logging channel.,,,,,,,,,,,,,,,
logaddress_add_http,cmd,,"sv, nolog, release",Set URI of a listener to receive logs via http post. Wrap URI in double quotes.,,,,,,,,,,,,,,,
logaddress_add_http_delayed,cmd,,"sv, nolog, release",Set a delay and URI of a listener to receive logs via http post. Wrap URI in double quotes.,,,,,,,,,,,,,,,
logaddress_del_http,cmd,,"sv, nolog, release",Remove http listener by URI. Wrap URI in double quotes.,,,,,,,,,,,,,,,
logaddress_token_secret,0,,"sv, release",Set a secret string that will be hashed when using logaddress with explicit token hash.,,,,,,,,,,,,,,,
logic_npc_counter_debug,FALSE,,"sv, rep, cheat",,,,,,,,,,,,,,,,
$+lookatweapon ,cmd,,"cl, release",,,,,,,,,,,,,,,,
m_pitch,0.022,,"cl, a, user, per_user",Mouse pitch factor.,,,,,,,,,,,,,,,
m_yaw,0.022,,"cl, a, user, per_user",Mouse yaw factor.,,,,,,,,,,,,,,,
map,cmd,,"release, vconsole_fuzzy, vconsole_set_focus",map <mapname> Load a new map.,,,,,,,,,,,,,,,
map_enable_portrait_worlds,cmd,,"cl, cheat",Enables/disables portrait worlds,,,,,,,,,,,,,,,
map_setbombradius,cmd,,"sv, cheat",Sets the bomb radius for the map.,,,,,,,,,,,,,,,
map_showbombradius,cmd,,"sv, cheat",Shows bomb radius from the center of each bomb site and planted bomb.,,,,,,,,,,,,,,,
map_workshop,cmd,,"cl, release, vconsole_fuzzy, vconsole_set_focus",Launch a workshop map,,,,,,,,,,,,,,,
mapgroup,cmd,,"sv, norecord, release",Specify a map group,,,,,,,,,,,,,,,
mapoverview_icon_scale,1,,"cl, a, release",Sets the icon scale multiplier for the overview map. Valid values are 0.5 to 3.0.,,,,,,,,,,,,,,,
maps,cmd,,release,Displays list of maps.,,,,,,,,,,,,,,,
mat_colcorrection_forceentitiesclientside,FALSE,,"cl, cheat",Forces color correction entities to be updated on the client,,,,,,,,,,,,,,,
mat_disable_normal_mapping,FALSE,,"cl, cheat",,,,,,,,,,,,,,,,
mat_fullbright,0,,cheat,Debug rendering modes,,,,,,,,,,,,,,,
mat_lpv_luxels,FALSE,,cheat,,,,,,,,,,,,,,,,
mat_luxels,FALSE,,cheat,,,,,,,,,,,,,,,,
mat_max_lighting_complexity,8,,cheat,,,,,,,,,,,,,,,,
mat_overdraw,0,,cheat,Visualize overdraw,,,,,,,,,,,,,,,
mat_overdraw_color,0.075000 0.150000 0.300000,,cheat,,,,,,,,,,,,,,,,
mat_shading_complexity,FALSE,,cheat,Visualize shading complexity,,,,,,,,,,,,,,,
mat_shading_complexity_color,1.000000 0.500000 0.250000,,cheat,,,,,,,,,,,,,,,,
mat_shading_complexity_max_instruction_count,1024,,cheat,,,,,,,,,,,,,,,,
mat_shading_complexity_max_register_count,128,,cheat,,,,,,,,,,,,,,,,
mat_shadowmap_luxels,FALSE,,cheat,,,,,,,,,,,,,,,,
mat_show_distance_field,0,,cheat,"0=Off, 1=Visualize trace from camera, 2=Visualize occlusion, 3=Visualize far field trace from camera",,,,,,,,,,,,,,,
mat_tonemap_bloom_scale,-1,,cheat,,,,,,,,,,,,,,,,
mat_tonemap_bloom_start_value,-1,,cheat,,,,,,,,,,,,,,,,
mat_tonemap_force_accelerate_exposure_down,-1,,cheat,,,,,,,,,,,,,,,,
mat_tonemap_force_average_lum_min,-1,,cheat,Override. Old default was 3.0,,,,,,,,,,,,,,,
mat_tonemap_force_log_lum_max,-1,,cheat,,,,,,,,,,,,,,,,
mat_tonemap_force_log_lum_min,-1,,cheat,,,,,,,,,,,,,,,,
mat_tonemap_force_max,-1,,cheat,,,,,,,,,,,,,,,,
mat_tonemap_force_min,-1,,cheat,,,,,,,,,,,,,,,,
mat_tonemap_force_percent_bright_pixels,-1,,cheat,Override. Old value was 1.0,,,,,,,,,,,,,,,
mat_tonemap_force_percent_target,-1,,cheat,Override. Old default was 45.,,,,,,,,,,,,,,,
mat_tonemap_force_rate,-1,,cheat,,,,,,,,,,,,,,,,
mat_tonemap_force_scale,0,,cheat,,,,,,,,,,,,,,,,
mat_tonemap_force_use_alpha,-1,,cheat,,,,,,,,,,,,,,,,
mat_tonemap_uncap_exposure,0,,cheat,,,,,,,,,,,,,,,,
mat_wireframe,0,,cheat,"0=Off, 1=Surface Wireframe, 2=Transparent Wireframe",,,,,,,,,,,,,,,
menuselect,cmd,,"cl, clientcmd_can_execute",menuselect,,,,,,,,,,,,,,,
mesh_calculate_curvature_smooth_invert,FALSE,,"sv, cl, rep, cheat",,,,,,,,,,,,,,,,
mesh_calculate_curvature_smooth_pass_count,3,,"sv, cl, rep, cheat",,,,,,,,,,,,,,,,
mesh_calculate_curvature_smooth_weight,1,,"sv, cl, rep, cheat",,,,,,,,,,,,,,,,
minimap_create,cmd,,"cl, cheat",Does a bunch of work to create a minimap,,,,,,,,,,,,,,,
mm_csgo_community_search_players_min,3,,"a, release",When performing CSGO community matchmaking look for servers with at least so many human players,,,,,,,,,,,,,,,
mm_dedicated_search_maxping,150,,a,Longest preferred ping to dedicated servers for games,,,,,,,,,,,,,,,
mm_queue_show_stats,cmd,,"cl, clientcmd_can_execute",Display global server stats,,,,,,,,,,,,,,,
mm_server_search_lan_ports,"270,152,701,627,017,000,000,000,000,000",,"a, release",Ports to scan during LAN games discovery. Also used to discover and correctly connect to dedicated LAN servers behind NATs.,,,,,,,,,,,,,,,
mm_session_search_qos_timeout,15,,release,,,,,,,,,,,,,,,,
mm_session_sys_kick_ban_duration,180,,release,,,,,,,,,,,,,,,,
mm_session_sys_pkey,0,,release,,,,,,,,,,,,,,,,
mobile_fps_increase_during_charging,FALSE,,a,MOBILE_FPS_CONTROL If true we increase framerate limit while charging,,,,,,,,,,,,,,,
mobile_fps_increase_during_touch,TRUE,,a,MOBILE_FPS_CONTROL If true we increase framerate limit during touch,,,,,,,,,,,,,,,
mobile_fps_limit,30,,a,"MOBILE_FPS_CONTROL Mobile FPS limit - 15, 30, 60",,,,,,,,,,,,,,,
model_default_preview_sequence_name,0,,"sv, cl, a, rep",,,,,,,,,,,,,,,,
molotov_throw_detonate_time,2,,"sv, cl, rep, release",,,,,,,,,,,,,,,,
molotov_usethrow_direction,FALSE,,"sv, cheat",,,,,,,,,,,,,,,,
motdfile,motd.txt,,"sv, release",The MOTD file to load.,,,,,,,,,,,,,,,
mouse_inverty,FALSE,,"cl, a, user",,,,,,,,,,,,,,,,
movement_stats_debug_draw,FALSE,,"sv, cheat",,,,,,,,,,,,,,,,
movement_stats_force_calculate,FALSE,,"sv, cheat",,,,,,,,,,,,,,,,
mp_afterroundmoney,0,,"sv, cl, rep, release",amount of money awared to every player after each round,,,,,,,,,,,,,,,
mp_anyone_can_pickup_c4,FALSE,,"sv, cl, rep, release","If set, everyone can pick up the c4, not just Ts.",,,,,,,,,,,,,,,
mp_autokick,TRUE,,"sv, rep, release",Kick idle/team-killing/team-damaging players,,,,,,,,,,,,,,,
mp_autoteambalance,TRUE,,"sv, nf, release",,,,,,,,,,,,,,,,
mp_backup_restore_list_files,cmd,,"sv, release","Lists recent backup round files matching the prefix, most recent files first, accepts a numeric parameter to limit the number of files displayed",,,,,,,,,,,,,,,
mp_backup_restore_load_file,cmd,,"sv, release","Loads player cash, KDA, scores and team scores; resets to the next round after the backup",,,,,,,,,,,,,,,
mp_backup_round_auto,TRUE,,"sv, release",If enabled will keep in-memory backups to handle reconnecting players even if the backup files aren't written to disk,,,,,,,,,,,,,,,
mp_backup_round_file_last,0,,"sv, release",Every time a backup file is written the value of this convar gets updated to hold the name of the backup file.,,,,,,,,,,,,,,,
mp_bot_ai_bt,0,,"sv, release",Use the specified behavior tree file to drive the bot behavior.,,,,,,,,,,,,,,,
mp_bot_ai_bt_clear_cache,cmd,,"sv, release",Clears the cache for behavior tree files.,,,,,,,,,,,,,,,
mp_buy_anywhere,0,,"sv, cl, nf, rep, release","When set, players can buy anywhere, not only in buyzones. 0 = default. 1 = both teams. 2 = Terrorists. 3 = Counter-Terrorists.",,,,,,,,,,,,,,,
mp_buy_during_immunity,0,,"sv, cl, nf, rep, release","When set, players can buy when immune, ignoring buytime. 0 = default. 1 = both teams. 2 = Terrorists. 3 = Counter-Terrorists.",,,,,,,,,,,,,,,
mp_buytime,20,,"sv, cl, rep, release",How many seconds after round start players can buy items for.,,,,,,,,,,,,,,,
mp_c4_cannot_be_defused,FALSE,,"sv, cl, rep, release","If set, the planted c4 cannot be defused.",,,,,,,,,,,,,,,
mp_c4timer,40,,"sv, cl, nf, rep, release",how long from when the C4 is armed until it blows,,,,,,,,,,,,,,,
mp_competitive_endofmatch_extra_time,15,,"sv, release",After a competitive match finishes rematch voting extra time is given for rankings.,,,,,,,,,,,,,,,
mp_consecutive_loss_aversion,1,,"sv, cl, rep, release","How loss streak is affected with round win 0 = win fully resets loss bonus, 1 = first win steps down loss bonus, 2 = first win holds loss bonus and step down starting with second win",,,,,,,,,,,,,,,
mp_consecutive_loss_max,4,,"sv, cl, rep, release",,,,,,,,,,,,,,,,
mp_coopmission_bot_difficulty_offset,0,,"sv, rep, release",The difficulty offset modifier for bots during coop missions.,,,,,,,,,,,,,,,
mp_ct_default_grenades,0,,"sv, cl, rep, release","The default grenades that the CTs will spawn with.  To give multiple grenades, separate each weapon class with a space like this 'weapon_molotov weapon_hegrenade'",,,,,,,,,,,,,,,
mp_ct_default_primary,0,,"sv, cl, rep, release",The default primary (rifle) weapon that the CTs will spawn with,,,,,,,,,,,,,,,
mp_ct_default_secondary,weapon_hkp2000,,"sv, cl, rep, release",The default secondary (pistol) weapon that the CTs will spawn with,,,,,,,,,,,,,,,
mp_damage_headshot_only,FALSE,,"sv, cl, rep, release",Determines whether non-headshot hits do any damage.,,,,,,,,,,,,,,,
mp_damage_scale_ct_body,1,,"sv, cl, rep, release","Scales the damage a CT player takes by this much when they take damage in the body. (1 == 100%, 0.5 == 50%)",,,,,,,,,,,,,,,
mp_damage_scale_ct_head,1,,"sv, cl, rep, release","Scales the damage a CT player takes by this much when they take damage in the head (1 == 100%, 0.5 == 50%).  REMEMBER! headshots do 4x the damage of the body before this scaler is applied.",,,,,,,,,,,,,,,
mp_damage_scale_t_body,1,,"sv, cl, rep, release","Scales the damage a T player takes by this much when they take damage in the body. (1 == 100%, 0.5 == 50%)",,,,,,,,,,,,,,,
mp_damage_scale_t_head,1,,"sv, cl, rep, release","Scales the damage a T player takes by this much when they take damage in the head (1 == 100%, 0.5 == 50%).  REMEMBER! headshots do 4x the damage of the body before this scaler is applied.",,,,,,,,,,,,,,,
mp_damage_vampiric_amount,0,,"sv, rep, release","If Set to non-0, will determine the fraction of damage dealt that will be given to attacker.",,,,,,,,,,,,,,,
mp_death_drop_c4,TRUE,,"sv, cl, rep, release",Whether c4 is droppable,,,,,,,,,,,,,,,
mp_death_drop_defuser,TRUE,,"sv, cl, rep, release",Drop defuser on player death,,,,,,,,,,,,,,,
mp_death_drop_gun,1,,"sv, cl, rep, release","Which gun to drop on player death 0=none, 1=best, 2=current or best",,,,,,,,,,,,,,,
mp_death_drop_healthshot,TRUE,,"sv, cl, rep, release",Drop healthshot on player death,,,,,,,,,,,,,,,
mp_death_drop_taser,TRUE,,"sv, cl, rep, release",Drop taser on player death,,,,,,,,,,,,,,,
mp_deathcam_skippable,TRUE,,"sv, rep, release",Determines whether a player can early-out of the deathcam.,,,,,,,,,,,,,,,
mp_default_team_winner_no_objective,-1,,"sv, cl, rep, release","If the map doesn't define an objective (bomb, hostage, etc), the value of this convar will declare the winner when the time runs out in the round.",,,,,,,,,,,,,,,
mp_disable_autokick,cmd,,"sv, release",Prevents a userid from being auto-kicked,,,,,,,,,,,,,,,
mp_disconnect_kills_bots,FALSE,,"sv, release","When a bot disconnects, kill them first.  Requires mp_disconnect_kills_players.",,,,,,,,,,,,,,,
mp_disconnect_kills_players,TRUE,,"sv, release","When a player disconnects, kill them first (triggering item drops, stats, etc.)",,,,,,,,,,,,,,,
mp_display_kill_assists,TRUE,,"sv, cl, rep, release",Whether to display and score player assists,,,,,,,,,,,,,,,
mp_dm_bonus_length_max,30,,"sv, cl, rep, release",Maximum time the bonus time will last (in seconds),,,,,,,,,,,,,,,
mp_dm_bonus_length_min,30,,"sv, cl, rep, release",Minimum time the bonus time will last (in seconds),,,,,,,,,,,,,,,
mp_dm_bonusweapon_dogtags,0,,"sv, cl, rep, release",Additional dogtags to drop when making a kill with the bonus weapon,,,,,,,,,,,,,,,
mp_dm_dogtag_score,0,,"sv, cl, rep, release",Points to award for picking up a dogtag in deathmatch.,,,,,,,,,,,,,,,
mp_dm_healthshot_killcount,3,,"sv, cl, rep, release",Grant healthshots in deathmatch after n kills,,,,,,,,,,,,,,,
mp_dm_kill_base_score,10,,"sv, cl, rep, release",Number of base points to award for a kill in deathmatch.  Cheaper weapons award 1 or 2 additional points.,,,,,,,,,,,,,,,
mp_dm_teammode,0,,"sv, cl, rep, release","In deathmatch, enables team DM visuals & scoring (0 personal, 1 : team mode, 2 : use team contribution score)",,,,,,,,,,,,,,,
mp_dm_teammode_bonus_score,1,,"sv, cl, rep, release",Team deathmatch victory points to award for kill with bonus weapon,,,,,,,,,,,,,,,
mp_dm_teammode_dogtag_score,0,,"sv, cl, rep, release",Team deathmatch victory points to award for collecting enemy dogtags,,,,,,,,,,,,,,,
mp_dm_teammode_kill_score,1,,"sv, cl, rep, release",Team deathmatch victory points to award for enemy kill,,,,,,,,,,,,,,,
mp_dm_time_between_bonus_max,40,,"sv, cl, rep, release",Maximum time a bonus time will start after the round start or after the last bonus (in seconds),,,,,,,,,,,,,,,
mp_dm_time_between_bonus_min,30,,"sv, cl, rep, release",Minimum time a bonus time will start after the round start or after the last bonus (in seconds),,,,,,,,,,,,,,,
mp_dogtag_despawn_on_killer_death,TRUE,,"sv, rep, release",Whether dogtags should despawn when their killer dies,,,,,,,,,,,,,,,
mp_dogtag_pickup_rule,0,,"sv, rep, release","Who is eligible to pick up a dogtag (0 = killer only, 1 = killer's team, 2 = victim's team, 3 = killer & victim's team, 4 = anyone)",,,,,,,,,,,,,,,
mp_endmatch_votenextleveltime,20,,"sv, release","If mp_endmatch_votenextmap is set, players have this much time to vote on the next map at match end.",,,,,,,,,,,,,,,
mp_endmatch_votenextmap,TRUE,,"sv, cl, rep, release",Whether or not players vote for the next map at the end of the match when the final scoreboard comes up,,,,,,,,,,,,,,,
mp_endmatch_votenextmap_keepcurrent,TRUE,,"sv, cl, rep, release","If set, keeps the current map in the list of voting options.  If not set, the current map will not appear in the list of voting options.",,,,,,,,,,,,,,,
mp_endmatch_votenextmap_wargames_modes,0,,"sv, release",Modes available for endmatch voting during War Games. Separate names with spaces.,,,,,,,,,,,,,,,
mp_endmatch_votenextmap_wargames_nummaps,3,,"sv, release",Maximum number of maps to include in endmatch voting during War Games,,,,,,,,,,,,,,,
mp_endmatch_votenextmap_wargames_nummodes,1,,"sv, release",Maximum number of other War Games to include in endmatch voting during War Games,,,,,,,,,,,,,,,
mp_endwarmup_player_count,0,,"sv, cl, rep, release",Number of players required to be connected to end warmup early. 0 to require maximum players for mode.,,,,,,,,,,,,,,,
mp_force_pick_time,15,,"sv, cl, rep, release",The amount of time a player has on the team screen to make a selection before being auto-teamed,,,,,,,,,,,,,,,
mp_forcecamera,1,,"sv, cl, rep, release",Restricts spectator modes for dead players,,,,,,,,,,,,,,,
mp_fraglimit,0,,"sv, nf, release",,,,,,,,,,,,,,,,
mp_freezetime,15,,"sv, nf, rep, release",how many seconds to keep players frozen when the round starts,,,,,,,,,,,,,,,
mp_give_player_c4,TRUE,,"sv, cl, rep, release",Whether this map should spawn a c4 bomb for a player or not.,,,,,,,,,,,,,,,
mp_global_damage_per_second,0,,"sv, rep, release","If above 0, deal non-lethal damage to players over time.",,,,,,,,,,,,,,,
mp_guardian_bomb_plant_custom_x_mark_location,0,,"sv, cl, rep, release","x,y,z to display an X for the bomb plant in guardian missions with custom bomb plant boundaries.",,,,,,,,,,,,,,,
mp_guardian_force_collect_hostages_timeout,50,,"sv, release",Force bots to collect hostages after this amount of time if no enemy has been seen.,,,,,,,,,,,,,,,
mp_guardian_target_site,-1,,"sv, release","If set to the index of a bombsite, will cause random spawns to be only created near that site.",,,,,,,,,,,,,,,
